X Y Z MaximumInscribedSphereRadius EdgeArray0 EdgeArray1 EdgePCoordArray
255.25262451171875 295.5439147949219 144.20484924316406 6.627995657226712 79098.0 79085.0 0.8560000000000006
255.29568481445312 295.99176025390625 144.41531372070312 6.601761308296743 78284.0 79376.0 0.060000000000000026
255.35671997070312 297.48370361328125 145.51573181152344 6.691854819120622 77364.0 77364.0 0.0
255.3571319580078 297.4857482910156 145.51698303222656 6.69198498322764 80741.0 77364.0 0.9920000000000008
255.40782165527344 297.7392272949219 145.67279052734375 6.708125332497798 80741.0 80741.0 0.0
255.53326416015625 298.2880554199219 145.989501953125 6.763901231428255 80887.0 80887.0 0.0
255.6654052734375 298.8368835449219 146.2722625732422 6.848592562144267 80737.0 80924.0 0.9840000000000008
255.68104553222656 299.3857116699219 146.33917236328125 6.853854851689693 80915.0 80915.0 0.0
255.653076171875 299.9345397949219 146.5532684326172 6.813205481366449 76573.0 80593.0 0.8240000000000006
255.65127563476562 300.4833679199219 146.78475952148438 6.787942831309653 80925.0 80895.0 0.21200000000000016
255.6712188720703 301.0087890625 147.005126953125 6.787867868974666 80944.0 80986.0 0.9440000000000007
255.67137145996094 301.0321960449219 147.01730346679688 6.7874016165814 80986.0 80812.0 0.19600000000000015
255.67236328125 301.1286315917969 147.0562744140625 6.783939599719652 80923.0 80923.0 0.0
255.6506805419922 301.5810241699219 147.28428649902344 6.765374605156231 79916.0 81015.0 0.33200000000000024
255.63221740722656 302.1298522949219 147.51217651367188 6.755337874881356 80974.0 75390.0 0.46000000000000035
255.62423706054688 302.6786804199219 147.6982421875 6.756011552956232 66408.0 79549.0 0.3160000000000002
255.63943481445312 303.2275085449219 147.875 6.780361592900947 82204.0 82204.0 0.0
255.6427001953125 303.7763366699219 147.93507385253906 6.778338662721647 82213.0 82213.0 0.0
255.6716766357422 304.3251647949219 148.01686096191406 6.802267989698624 80177.0 84718.0 0.18400000000000014
255.77206420898438 304.3251647949219 148.30018615722656 6.886905997337105 84718.0 84718.0 0.0
255.77206420898438 304.3251647949219 148.30018615722656 6.886905997337099 84715.0 84715.0 0.0
255.77206420898438 304.3295593261719 148.30018615722656 6.886905997337097 82251.0 83437.0 0.008
255.77206420898438 304.8739929199219 148.30018615722656 6.886905997337149 83437.0 83437.0 0.0
255.77215576171875 304.8761901855469 148.3001708984375 6.886996997868781 84741.0 84742.0 0.9960000000000008
255.79469299316406 305.4228210449219 148.29522705078125 6.9096561302579635 84741.0 84741.0 0.0
255.79489135742188 305.4252624511719 148.29518127441406 6.909816699356284 84754.0 83471.0 0.9920000000000008
255.81051635742188 305.9716491699219 148.291748046875 6.925558330371225 72837.0 72837.0 0.0
255.74398803710938 306.5204772949219 148.3063507080078 6.858688986659246 83499.0 83499.0 0.0
255.7439727783203 306.5207214355469 148.3063507080078 6.858660724205607 83440.0 83516.0 0.9960000000000008
255.73974609375 306.57904052734375 148.30845642089844 6.85188029638729 83440.0 83503.0 0.032
255.6868438720703 307.0693054199219 148.41741943359375 6.7709774378308385 84780.0 84782.0 0.04400000000000001
255.6668243408203 307.36346435546875 148.4791717529297 6.722071955079595 84780.0 84786.0 0.5360000000000004
255.64527893066406 307.6181335449219 148.53897094726562 6.679825044497458 82355.0 84786.0 0.7880000000000006
255.62823486328125 308.1669616699219 148.6785125732422 6.6148301769438556 82093.0 83859.0 0.48000000000000037
255.6303253173828 308.7157897949219 148.80406188964844 6.573080762867303 84825.0 84819.0 0.46400000000000036
255.66285705566406 309.2646179199219 148.94288635253906 6.557574007900936 84852.0 84852.0 0.0
255.7056427001953 309.8134460449219 149.06361389160156 6.561525441736196 84849.0 84849.0 0.0
255.73324584960938 310.283447265625 149.2005157470703 6.586975383434179 83518.0 84845.0 0.7480000000000006
255.7392120361328 310.3622741699219 149.2272491455078 6.593245784966683 84845.0 84845.0 0.0
255.75350952148438 311.77691650390625 149.62249755859375 6.836390701082658 85849.0 85849.0 0.0
255.78973388671875 312.0087585449219 149.65679931640625 6.862282210110479 87584.0 82330.0 0.9440000000000007
255.91868591308594 312.5575866699219 149.7792205810547 6.937067677896732 84677.0 84677.0 0.0
256.0003662109375 312.8191223144531 149.85647583007812 6.985323597256269 86149.0 84891.0 0.34000000000000025
256.08233642578125 313.1064147949219 149.95130920410156 7.032844090314579 83466.0 86144.0 0.36400000000000027
256.12493896484375 313.1064147949219 150.02442932128906 7.048799047735155 83466.0 83466.0 0.0
256.1251220703125 313.1108093261719 150.02545166015625 7.048662558848145 86134.0 86156.0 0.008
256.148193359375 313.6552429199219 150.15191650390625 7.031737936858773 86156.0 86156.0 0.0
256.1482849121094 313.6596374511719 150.1524200439453 7.031676741805234 86182.0 86181.0 0.008
256.1597900390625 314.2040710449219 150.21566772460938 7.024088555165053 86181.0 86181.0 0.0
256.1597900390625 314.2062683105469 150.21566772460938 7.02408855516506 86203.0 86202.0 0.004
256.1597900390625 314.7528991699219 150.21566772460938 7.024088555165055 86202.0 86202.0 0.0
256.1597900390625 314.7528991699219 150.21566772460938 7.024088555165053 86198.0 86198.0 0.0
256.1597900390625 314.7546691894531 150.21566772460938 7.024047345134256 84942.0 81281.0 0.008
256.1650390625 315.3017272949219 150.2444305419922 7.020830313017069 84940.0 84940.0 0.0
256.1650390625 315.3061218261719 150.2444305419922 7.020830313017074 86218.0 86217.0 0.008
256.1650390625 315.8505554199219 150.2444305419922 7.020830313017078 86217.0 86217.0 0.0
256.1651611328125 315.8527526855469 150.24456787109375 7.020899103229227 83626.0 86211.0 0.004
256.22894287109375 316.8680725097656 150.3717498779297 7.082687635846042 85855.0 83625.0 0.8000000000000006
256.2347717285156 316.9482116699219 150.38819885253906 7.090929375194133 86257.0 83625.0 0.9880000000000008
256.230224609375 317.4970397949219 150.46800231933594 7.150761731808969 86213.0 86213.0 0.0
256.2226867675781 318.1575927734375 150.61328125 7.265591003292961 82531.0 86260.0 0.9240000000000007
256.1998596191406 318.4233703613281 150.64634704589844 7.315697249937138 82531.0 87725.0 0.22800000000000017
256.205810546875 318.6203308105469 150.63717651367188 7.327620126445109 82586.0 87748.0 0.22400000000000017
256.1673889160156 318.9941101074219 150.625732421875 7.317652784563672 87766.0 87748.0 0.34400000000000025
256.1697082519531 319.1435241699219 150.63919067382812 7.316238942040328 87766.0 87742.0 0.18000000000000013
256.1704406738281 319.6923522949219 150.64024353027344 7.318514227390519 87753.0 87745.0 0.45600000000000035
256.2971496582031 319.6923522949219 150.82427978515625 7.363628539288205 87745.0 87745.0 0.0
256.2972106933594 319.6923522949219 150.82437133789062 7.363640512515328 85036.0 94849.0 0.004
256.3089904785156 319.6923522949219 150.8464813232422 7.366621846068923 94849.0 94849.0 0.0
256.3089904785156 319.6923522949219 150.8464813232422 7.36662184606894 84968.0 84968.0 0.0
256.30767822265625 320.2411804199219 150.843994140625 7.366286595709482 87770.0 94851.0 0.8880000000000007
256.28125 320.7900085449219 150.83824157714844 7.384649569485254 87722.0 87722.0 0.0
255.95779418945312 322.6968078613281 150.62612915039062 7.626492384400549 87762.0 87762.0 0.0
255.8758087158203 322.9853210449219 150.4818572998047 7.611647604714445 87831.0 86375.0 0.016
255.87527465820312 322.9883728027344 150.4805145263672 7.611630531714645 87831.0 87830.0 0.008
255.5557098388672 324.3830871582031 150.2021484375 7.51814560890516 84143.0 84143.0 0.0
254.9463348388672 325.86407470703125 151.11993408203125 7.005973080049697 89270.0 89270.0 0.0
254.93063354492188 325.8802185058594 151.12228393554688 6.990951905876428 89148.0 87634.0 0.9760000000000008
254.53646850585938 326.2782897949219 151.2347412109375 6.59366500039172 88963.0 85489.0 0.8560000000000006
254.38180541992188 326.4502868652344 151.2833251953125 6.427794659363751 89411.0 89392.0 0.1520000000000001
253.8951416015625 327.0426330566406 151.625 5.858890116494667 89473.0 89473.0 0.0
253.89390563964844 327.04388427734375 151.625 5.857706911962108 86551.0 89473.0 0.9800000000000008
253.83297729492188 327.10479736328125 151.625 5.7997298898666925 86482.0 86482.0 0.0
253.28414916992188 327.60137939453125 151.625 5.306943994407195 87957.0 87957.0 0.0
252.73532104492188 328.045654296875 151.625 4.866680475332749 87416.0 87416.0 0.0
249.44235229492188 268.6513366699219 164.13629150390625 0.8678468695024587 108417.0 108417.0 0.0
249.44296264648438 268.651123046875 164.13619995117188 0.8682549487570776 108645.0 108417.0 0.9920000000000008
249.5194854736328 268.6256408691406 164.125 0.9188567763298408 108645.0 108645.0 0.0
250.1412353515625 268.50128173828125 164.07040405273438 1.3775414764685703 108558.0 108558.0 0.0
250.27218627929688 268.3736267089844 164.125 1.514084448148893 108641.0 108601.0 0.9880000000000008
250.81442260742188 268.1025085449219 164.125 2.0385727568295655 108678.0 108678.0 0.0
252.6051788330078 268.228515625 163.22808837890625 3.7322929478829177 108674.0 108659.0 0.6840000000000005
253.24974060058594 268.50494384765625 163.3030548095703 4.18884285608145 108664.0 108661.0 0.9240000000000007
253.28414916992188 268.5328063964844 163.31942749023438 4.206859751595812 108662.0 108661.0 0.7480000000000006
253.83297729492188 269.2001647949219 163.5908203125 4.549350188821184 105926.0 105926.0 0.0
253.83297729492188 269.3935852050781 163.5719451904297 4.54664193010101 108511.0 108511.0 0.0
254.509765625 270.5819396972656 163.93128967285156 5.08574489386794 96408.0 96408.0 0.0
254.51324462890625 270.58953857421875 163.92953491210938 5.08606601414571 108725.0 105065.0 0.9960000000000008
254.93988037109375 271.8641662597656 163.62042236328125 5.199050022418539 103555.0 108725.0 0.46000000000000035
255.0697021484375 272.5437927246094 163.44656372070312 5.251076664322793 103555.0 116569.0 0.5400000000000004
255.18931579589844 272.9109191894531 163.3208465576172 5.292235208572351 106087.0 116600.0 0.8480000000000006
255.2403106689453 273.0987548828125 163.2658233642578 5.312064343764215 116598.0 116600.0 0.6080000000000004
255.2598419189453 273.2615966796875 163.1763458251953 5.312989803263589 116598.0 116598.0 0.0
255.29209899902344 274.04083251953125 162.74624633789062 5.357115354906894 114316.0 114316.0 0.0
255.16436767578125 275.1203918457031 162.1804962158203 5.176054338815397 114234.0 114234.0 0.0
255.2621612548828 276.4435729980469 161.7070770263672 5.101369871706901 114170.0 114170.0 0.0
255.25030517578125 276.65460205078125 161.62852478027344 5.093412238439758 106260.0 106260.0 0.0
255.3000030517578 277.5958557128906 161.1536407470703 5.052132122774331 103030.0 111485.0 0.2640000000000002
255.3780517578125 278.2521057128906 160.8016815185547 5.080310751598176 111551.0 111551.0 0.0
255.4188232421875 278.4089660644531 160.7204132080078 5.094193598128274 111586.0 98942.0 0.2920000000000002
255.45777893066406 278.5627746582031 160.63604736328125 5.1099297674686595 111583.0 111583.0 0.0
255.63771057128906 279.46966552734375 160.2581329345703 5.169589437424866 111581.0 100111.0 0.7080000000000005
255.64102172851562 279.4945373535156 160.24853515625 5.172274339102913 108963.0 100111.0 0.7440000000000005
255.63612365722656 280.02008056640625 160.0892333984375 5.178198830848921 103697.0 103697.0 0.0
255.55661010742188 281.1972351074219 159.4885711669922 5.103461649579786 108962.0 108962.0 0.0
255.6383514404297 282.3720397949219 159.08616638183594 5.148691203522466 100646.0 100646.0 0.0
255.6792449951172 282.9208679199219 158.9634246826172 5.20632434160709 106283.0 106283.0 0.0
255.6963348388672 283.0525207519531 158.92788696289062 5.2256252941453765 104539.0 106250.0 0.10800000000000007
255.7208709716797 283.4696960449219 158.78781127929688 5.276596660244036 106250.0 106250.0 0.0
255.73077392578125 283.6748046875 158.69692993164062 5.296963925796959 106356.0 106356.0 0.0
255.94346618652344 284.7993469238281 158.09645080566406 5.450666262903131 106439.0 106439.0 0.0
255.95480346679688 284.9085388183594 158.0498809814453 5.455986975933124 106473.0 106437.0 0.6360000000000005
255.9617462158203 285.6053161621094 157.7843780517578 5.473407939601728 102866.0 106476.0 0.47200000000000036
255.9605255126953 285.70013427734375 157.74281311035156 5.480322829249172 102866.0 106370.0 0.06400000000000003
255.98605346679688 286.2138366699219 157.515869140625 5.54104602198512 106370.0 106370.0 0.0
255.98622131347656 286.2149353027344 157.515380859375 5.541274026633797 106467.0 106370.0 0.9960000000000008
256.0273132324219 286.4906921386719 157.3920440673828 5.598047184154218 106467.0 106467.0 0.0
256.02752685546875 286.49505615234375 157.39065551757812 5.598655306604121 106426.0 106467.0 0.9840000000000008
256.04119873046875 286.7626647949219 157.30552673339844 5.636054837273157 106426.0 106426.0 0.0
256.0780029296875 287.2255859375 157.1317596435547 5.70762203235985 96457.0 96457.0 0.0
256.0378723144531 287.6050720214844 156.99258422851562 5.680467232557573 103745.0 91766.0 0.048000000000000015
256.2386169433594 290.5223388671875 155.56260681152344 6.073198270807255 99399.0 99399.0 0.0
256.22625732421875 291.1532897949219 155.37672424316406 6.254857998918235 104115.0 104116.0 0.17200000000000013
256.2254943847656 291.207275390625 155.3582305908203 6.27143471410835 104115.0 104114.0 0.45600000000000035
256.2435302734375 291.27166748046875 155.33799743652344 6.289223948117113 104114.0 104114.0 0.0
256.2634582519531 291.4596862792969 155.25808715820312 6.3192179612567285 84275.0 100443.0 0.35200000000000026
256.2771301269531 291.7021179199219 155.1368408203125 6.350874733424495 100443.0 100443.0 0.0
256.3086853027344 292.0431823730469 154.9515838623047 6.40424277011677 100480.0 100480.0 0.0
256.45770263671875 293.3486022949219 154.2458038330078 6.491956384426476 100570.0 100570.0 0.0
256.4577331542969 293.3507995605469 154.24513244628906 6.492041719657528 100608.0 100570.0 0.9960000000000008
256.46380615234375 293.8974304199219 154.07711791992188 6.513290192189564 100608.0 100608.0 0.0
256.49835205078125 294.4462585449219 153.9245147705078 6.565070394285834 100385.0 100385.0 0.0
256.559326171875 294.977294921875 153.79238891601562 6.642553959070773 93767.0 93767.0 0.0
256.559326171875 294.97735595703125 153.79237365722656 6.642565383013714 94678.0 93767.0 0.9920000000000008
256.56011962890625 294.98516845703125 153.7899169921875 6.643981951938347 94678.0 94678.0 0.0
256.5620422363281 295.0025634765625 153.78488159179688 6.646770220944122 91980.0 96601.0 0.09200000000000005
256.575439453125 295.1192626953125 153.75717163085938 6.661782346516173 96622.0 96601.0 0.9080000000000007
256.6036071777344 295.5439147949219 153.6813507080078 6.703854264396351 96622.0 96622.0 0.0
256.60382080078125 295.5457458496094 153.6811065673828 6.70408676566011 93945.0 96622.0 0.9960000000000008
256.65521240234375 296.0044250488281 153.61843872070312 6.761979580336188 93945.0 93945.0 0.0
256.66058349609375 296.0927429199219 153.5977020263672 6.7740263124381075 88925.0 93946.0 0.9680000000000007
256.6827392578125 296.40338134765625 153.49049377441406 6.813975407794828 88936.0 100861.0 0.5080000000000003
256.6985168457031 296.6415710449219 153.41676330566406 6.844390893877388 100857.0 88936.0 0.7760000000000006
256.756103515625 297.1903991699219 153.23828125 6.938315552745761 96626.0 88792.0 0.6480000000000005
256.8308410644531 297.7392272949219 153.02955627441406 7.0581191772197185 88868.0 88931.0 0.9400000000000007
256.8320617675781 297.7457275390625 153.0274658203125 7.059537622007266 88756.0 88868.0 0.028
256.869384765625 298.2880554199219 152.875 7.134454692553119 86311.0 86311.0 0.0
256.869384765625 298.2880554199219 152.875 7.1344546925531125 88681.0 88681.0 0.0
256.8497314453125 298.4216613769531 152.8551788330078 7.117052380936954 87425.0 87089.0 0.8120000000000006
256.83050537109375 300.4833679199219 152.64434814453125 6.903300987055587 87349.0 87209.0 0.4280000000000003
256.80242919921875 300.4833679199219 152.3361053466797 6.9154292892740274 87209.0 87209.0 0.0
256.8025207519531 300.4877624511719 152.33705139160156 6.91536313813696 87290.0 87115.0 0.008
256.7943115234375 301.0321960449219 152.3878936767578 6.907160397142925 87317.0 86029.0 0.04000000000000001
256.8056335449219 301.5810241699219 152.42770385742188 6.907160397142919 85975.0 87354.0 0.9840000000000008
256.8132019042969 301.5810241699219 152.45423889160156 6.907160397142918 87354.0 87354.0 0.0
256.8132019042969 301.5810241699219 152.45423889160156 6.907160397142917 87443.0 87443.0 0.0
256.8132019042969 301.5876159667969 152.45423889160156 6.907160397142928 87386.0 86011.0 0.012
256.7290344238281 303.56072998046875 152.15858459472656 7.078562136295736 87450.0 87450.0 0.0
256.6982421875 303.7763366699219 152.13165283203125 7.109641407355337 96608.0 96608.0 0.0
256.6363830566406 304.3251647949219 152.0877685546875 7.163893752995135 96921.0 96921.0 0.0
256.6363830566406 304.3251647949219 152.0877685546875 7.1638937529951425 94078.0 94078.0 0.0
256.6363830566406 304.8739929199219 152.0877685546875 7.163893752995135 97011.0 97011.0 0.0
256.64984130859375 305.13897705078125 152.11521911621094 7.149563529682203 96890.0 96890.0 0.0
256.73974609375 306.1705322265625 152.19622802734375 6.986684711308209 88064.0 87533.0 0.22400000000000017
256.7477722167969 306.76287841796875 152.22445678710938 6.900439471247683 90605.0 90605.0 0.0
256.7427062988281 306.808349609375 152.2276611328125 6.891193562036821 92138.0 92138.0 0.0
256.5156555175781 309.3533630371094 151.90667724609375 6.7187725640886375 91904.0 91904.0 0.0
256.51568603515625 309.3570556640625 151.9059600830078 6.718987703974898 90667.0 91904.0 0.9920000000000008
256.5179443359375 309.8134460449219 151.8176727294922 6.745665049871251 90667.0 90667.0 0.0
256.54510498046875 310.3622741699219 151.7198486328125 6.796917831626672 90608.0 90608.0 0.0
256.56512451171875 310.6318054199219 151.64779663085938 6.829885495879918 86153.0 86153.0 0.0
256.565185546875 310.6351623535156 151.64756774902344 6.830076240125749 89156.0 86153.0 0.9880000000000008
256.5704650878906 310.9111022949219 151.62852478027344 6.845780849699183 89156.0 89156.0 0.0
256.58551025390625 311.16021728515625 151.61807250976562 6.858956332594679 89747.0 89194.0 0.16400000000000012
256.5990905761719 311.4599304199219 151.62185668945312 6.875114969717346 89194.0 89194.0 0.0
256.6450500488281 312.0087585449219 151.62261962890625 6.919086456196513 94362.0 94362.0 0.0
256.6450500488281 312.0087585449219 151.62261962890625 6.919086456196527 92238.0 92238.0 0.0
256.4739074707031 313.6552429199219 151.50343322753906 6.920590172346575 92330.0 92330.0 0.0
256.4735412597656 313.6574401855469 151.5030975341797 6.920865867894216 92243.0 92330.0 0.9960000000000008
256.38140869140625 314.2040710449219 151.4195098876953 6.989514059256865 92243.0 92243.0 0.0
256.37890625 314.26190185546875 151.41824340820312 6.991184607239886 94444.0 94424.0 0.08400000000000005
256.3780212402344 314.7528991699219 151.41343688964844 6.991764594448934 86198.0 94424.0 0.9960000000000008
256.1597900390625 314.7528991699219 150.21566772460938 7.024088555165053 86198.0 86198.0 0.0
256.1597900390625 314.7546691894531 150.21566772460938 7.024047345134256 84942.0 81281.0 0.008
256.1650390625 315.3017272949219 150.2444305419922 7.020830313017069 84940.0 84940.0 0.0
256.1650390625 315.3061218261719 150.2444305419922 7.020830313017074 86218.0 86217.0 0.008
256.1650390625 315.8505554199219 150.2444305419922 7.020830313017078 86217.0 86217.0 0.0
256.1651611328125 315.8527526855469 150.24456787109375 7.020899103229227 83626.0 86211.0 0.004
256.22894287109375 316.8680725097656 150.3717498779297 7.082687635846042 85855.0 83625.0 0.8000000000000006
256.2347717285156 316.9482116699219 150.38819885253906 7.090929375194133 86257.0 83625.0 0.9880000000000008
256.230224609375 317.4970397949219 150.46800231933594 7.150761731808969 86213.0 86213.0 0.0
256.2226867675781 318.1575927734375 150.61328125 7.265591003292961 82531.0 86260.0 0.9240000000000007
256.1998596191406 318.4233703613281 150.64634704589844 7.315697249937138 82531.0 87725.0 0.22800000000000017
256.205810546875 318.6203308105469 150.63717651367188 7.327620126445109 82586.0 87748.0 0.22400000000000017
256.1673889160156 318.9941101074219 150.625732421875 7.317652784563672 87766.0 87748.0 0.34400000000000025
256.1697082519531 319.1435241699219 150.63919067382812 7.316238942040328 87766.0 87742.0 0.18000000000000013
256.1704406738281 319.6923522949219 150.64024353027344 7.318514227390519 87753.0 87745.0 0.45600000000000035
256.2971496582031 319.6923522949219 150.82427978515625 7.363628539288205 87745.0 87745.0 0.0
256.2972106933594 319.6923522949219 150.82437133789062 7.363640512515328 85036.0 94849.0 0.004
256.3089904785156 319.6923522949219 150.8464813232422 7.366621846068923 94849.0 94849.0 0.0
256.3089904785156 319.6923522949219 150.8464813232422 7.36662184606894 84968.0 84968.0 0.0
256.30767822265625 320.2411804199219 150.843994140625 7.366286595709482 87770.0 94851.0 0.8880000000000007
256.28125 320.7900085449219 150.83824157714844 7.384649569485254 87722.0 87722.0 0.0
255.95779418945312 322.6968078613281 150.62612915039062 7.626492384400549 87762.0 87762.0 0.0
255.8758087158203 322.9853210449219 150.4818572998047 7.611647604714445 87831.0 86375.0 0.016
255.87527465820312 322.9883728027344 150.4805145263672 7.611630531714645 87831.0 87830.0 0.008
255.5557098388672 324.3830871582031 150.2021484375 7.51814560890516 84143.0 84143.0 0.0
254.9463348388672 325.86407470703125 151.11993408203125 7.005973080049697 89270.0 89270.0 0.0
254.93063354492188 325.8802185058594 151.12228393554688 6.990951905876428 89148.0 87634.0 0.9760000000000008
254.53646850585938 326.2782897949219 151.2347412109375 6.59366500039172 88963.0 85489.0 0.8560000000000006
254.38180541992188 326.4502868652344 151.2833251953125 6.427794659363751 89411.0 89392.0 0.1520000000000001
253.8951416015625 327.0426330566406 151.625 5.858890116494667 89473.0 89473.0 0.0
253.89390563964844 327.04388427734375 151.625 5.857706911962108 86551.0 89473.0 0.9800000000000008
253.83297729492188 327.10479736328125 151.625 5.7997298898666925 86482.0 86482.0 0.0
253.28414916992188 327.60137939453125 151.625 5.306943994407195 87957.0 87957.0 0.0
252.73532104492188 328.045654296875 151.625 4.866680475332749 87416.0 87416.0 0.0
